company_id,employee_count,follower_count,time_recorded
11056,13096,1711363,1692818351.0
9185109,9,5531,1692818351.0
7973087,325,17179,1692818351.0
35184,591,12007,1692818351.0
1215629,450,184774,1692818351.0
10075319,122,45311,1692818351.0
36019,845,30230,1692818351.0
3269275,11,94,1692818351.0
9025,20022,39293,1692818351.0
4035,14152,315738,1692818351.0
11229,4764,633521,1692818351.0
6424460,379,10771,1692818351.0
3476,10095,3374345,1692818431.0
1468,113785,2844474,1692818431.0
14606618,64,59332,1692818431.0
21738,1299,36126,1692818431.0
4433,3297,586775,1692818431.0
2788204,377,82812,1692818431.0
570420,441,83491,1692818431.0
712597,632,20943,1692818431.0
33264,1501,40889,1692818431.0
33264,1501,40889,1692818431.0
18298504,1707,12062,1692818431.0
10155672,118,441,1692818431.0
10035810,26328,222405,1692818431.0
54317927,28,488,1692818431.0
76777166,1,2107,1692818431.0
25929,187,29411,1692818431.0
2875,1056,261271,1692818431.0
151898,36,384,1692818431.0
632140,618,78968,1692818431.0
986449,3507,24573,1692818431.0
2899266,72,24030,1692818431.0
77712306,9,2130,1692818431.0
6044,1954,350572,1692818511.0
4419,3837,35181,1692818511.0
11822654,26,251,1692818511.0
79383535,21144,1746765,1692818511.0
373568,361,215057,1692818511.0
869128,217,91392,1692818511.0
3591245,14,113,1692818511.0
5021998,126,28132,1692818511.0
11618,3916,62002,1692818511.0
215561,207,235548,1692818511.0
2114711,16,22840,1692818511.0
10833297,176,52201,1692818511.0
18456165,78,760,1692818511.0
1681,32197,2609125,1692818511.0
9889773,147,3590,1692818511.0
3364,34702,603203,1692818511.0
84645,555,37750,1692818511.0
2684081,302,344968,1692818511.0
1167975,408,6455,1692818511.0
11229,4764,633527,1692818511.0
79383535,21144,1746765,1692818511.0
11544533,9,67,1692829514.0
6274163,1,78,1692829514.0
9817526,472,9588,1692829514.0
8593,7377,40931,1692829514.0
163227,626,27392,1692829514.0
54819446,23,138,1692829514.0
252624,1771,11720,1692829514.0
252624,1771,11720,1692829514.0
217273,474,35625,1692829514.0
252624,1771,11720,1692829514.0
252624,1771,11720,1692829514.0
252624,1771,11720,1692829514.0
25030757,34,258,1692829514.0
9201,4064,83178,1692829514.0
298409,394,146728,1692829514.0
131001,77,624,1692829514.0
981830,46,1977,1692829514.0
11229,4764,633704,1692829514.0
56833,1493,87013,1692829514.0
1970,46289,409766,1692829514.0
95267,83,66018,1692829514.0
827183,640,484705,1692829514.0
61397771,5,13,1692829563.0
418451,309,2654,1692829563.0
6915,5797,78683,1692829563.0
2152,25435,800457,1692829563.0
94181897,2,49,1692829563.0
25038366,14,108,1692829563.0
79383535,21144,1747099,1692829563.0
5336314,7,508,1692829563.0
18449575,189,26892,1692829563.0
202287,309,2055,1692829563.0
65529778,22,6411,1692829563.0
7463,6323,60868,1692829563.0
162258,13221,83707,1692829563.0
162807,5125,641899,1692829563.0
81962756,5,70,1692829563.0
11028871,241,2403,1692829563.0
28612425,14,297,1692829563.0
6382239,221,45001,1692829563.0
6044,1954,350634,1692829563.0
1552579,848,19466,1692829563.0
961273,110,21428,1692829563.0
11229,4764,633704,1692829563.0
6638223,34,7157,1692829611.0
72130268,2,24297,1692829611.0
13421086,86,13441,1692829611.0
2928642,178,2044,1692829611.0
162547,8572,81923,1692829611.0
1265173,31,1785,1692829611.0
2314143,217,26267,1692829611.0
155710,58,16546,1692829611.0
2124763,362,7664,1692829611.0
94079,2955,51309,1692829611.0
89686436,6,4325,1692829611.0
21784,188,108455,1692829611.0
4787,13092,1304468,1692829611.0
33125878,118,35615,1692829611.0
5131340,176,8749,1692829611.0
284382,809,219177,1692829611.0
38092727,12,670,1692829611.0
1967752,71,1404,1692829611.0
352246,300,1539,1692829611.0
3505146,67,965,1692829611.0
1251463,71,3679,1692829659.0
31032366,31,18174,1692829659.0
145137,429,6033,1692829659.0
10937173,42,823,1692829659.0
18449575,189,26892,1692829659.0
7463,6323,60868,1692829659.0
164992,111,47817,1692829659.0
38117,287,215794,1692829659.0
30498,8160,68215,1692829659.0
53939277,12,46,1692829659.0
1681,32197,2609757,1692829659.0
853789,530,7019,1692829659.0
1265059,1,1952,1692829659.0
22208562,2173,63435,1692829659.0
211869,199,69229,1692829659.0
27903,104,33301,1692829659.0
4674,17957,138192,1692829659.0
164920,2821,81774,1692829659.0
118698,175,16015,1692829659.0
4674,17957,138192,1692829659.0
2403625,219,55822,1692829659.0
4674,17957,138192,1692829659.0
64969581,1,29,1692829708.0
1117735,1,180,1692829708.0
17937,2577,515903,1692829708.0
230197,47,1986,1692829708.0
24995091,449,1249,1692829708.0
1841,87256,1664133,1692829708.0
40739208,12,843,1692829708.0
14633226,108,2713,1692829708.0
5234457,122,73929,1692829708.0
5260930,123,14298,1692829708.0
729238,274,33496,1692829708.0
21784,188,108457,1692829708.0
10841679,98,41199,1692829708.0
8861597,10,32,1692829708.0
10616113,171,63129,1692829708.0
104243,55,260,1692829708.0
280956,59,8696,1692829708.0
3476,10095,3374568,1692829708.0
86694680,1954,227727,1692829708.0
18758749,147,47043,1692829708.0
35581547,63,127,1692829708.0
82263,42,19526,1692829708.0
5084329,279,35001,1692829708.0
95734231,8,378,1692829757.0
11056,13096,1712071,1692829757.0
2562128,657,83799,1692829757.0
11056,13096,1712071,1692829757.0
19626,219,76591,1692829757.0
383369,77,72432,1692829757.0
290493,354,4714,1692829757.0
68951389,14,13703,1692829757.0
2168893,107,37609,1692829757.0
26793,3498,137914,1692829757.0
22003,1068,46442,1692829757.0
2644830,22,163,1692829757.0
15240711,1592,207291,1692829757.0
236019,215,8343,1692829757.0
4787,13092,1304473,1692829757.0
25461,585,252559,1692829757.0
4787,13092,1304473,1692829757.0
4126,57799,1554360,1692829757.0
3240627,388,27594,1692829757.0
8524,8804,1000654,1692829757.0
7893064,93,7154,1692829757.0
2740813,315,24777,1692829757.0
52119691,28,1015,1692829805.0
210064,137255,3184299,1692829805.0
11133123,836,123815,1692829805.0
37476400,27,195,1692829805.0
10076831,16,1571,1692829805.0
61677,2818,392000,1692829805.0
2864539,9,5049,1692829805.0
743843,85,89224,1692829805.0
11553420,1102,116391,1692829805.0
1158192,107,17862,1692829805.0
2121817,343,280898,1692829805.0
15650165,19,24,1692829805.0
8117,2309,554370,1692829805.0
9089,7918,431343,1692829805.0
18102043,42554,78886,1692829805.0
2132152,217,2807,1692829805.0
2511837,115,10041,1692829805.0
15571126,20,85,1692829805.0
235340,135,8739,1692829805.0
27016907,8,182,1692829805.0
11553420,1102,116391,1692829853.0
528217,491,12000,1692829853.0
82120874,8,3981,1692829853.0
235340,135,8739,1692829853.0
894315,173,5219,1692829853.0
17975937,176,22448,1692829853.0
90198358,576,31066,1692829853.0
164766,726,340697,1692829853.0
207697,9,24675,1692829853.0
80055,137,14297,1692829853.0
11229,4764,633709,1692829853.0
27244722,59,868,1692829853.0
33264,1501,40894,1692829853.0
33264,1501,40894,1692829853.0
77185102,91,15165,1692829853.0
12601035,6,201,1692829853.0
590130,412,23462,1692829853.0
14629065,68,10421,1692829853.0
248184,748,108512,1692829853.0
2734,74236,2060447,1692829853.0
946733,37,4101,1692829853.0
10995060,126,21650,1692829902.0
165464,4886,309477,1692829902.0
62381783,15,105,1692829902.0
200685,191,10635,1692829902.0
74702276,12,5278,1692829902.0
14336,2623,38434,1692829902.0
11229,4764,633709,1692829902.0
16162070,85,217,1692829902.0
163743,29737,664218,1692829902.0
3618762,91,3255,1692829902.0
11618,3916,62011,1692829902.0
4787,13092,1304477,1692829902.0
35516710,350,1696,1692829902.0
413796,126,118152,1692829902.0
91334459,6,103,1692829902.0
347685,1328,16229,1692829902.0
280561,779,3127,1692829902.0
827183,640,484708,1692829902.0
1135366,583,5837,1692829902.0
40894,2045,246809,1692829902.0
3163363,150,5556,1692829902.0
18613449,568,9223,1692829902.0
6405924,20,13353,1692829950.0
1681,32197,2609773,1692829950.0
251970,309,4065,1692829950.0
34748771,1,52,1692829950.0
10801655,23951,537161,1692829950.0
670231,8,25,1692829950.0
5038190,38,822,1692829950.0
2297840,624,71183,1692829950.0
10126963,364,363935,1692829950.0
827183,640,484708,1692829950.0
68889,5157,270766,1692829950.0
583005,352,4485,1692829950.0
35657035,20,196,1692829950.0
162999,3176,36292,1692829950.0
911430,879,22767,1692829950.0
11861673,45,157,1692829950.0
96344069,2,40,1692829950.0
15183489,333,57044,1692829950.0
76665811,15,592,1692829950.0
33238399,8,555,1692829950.0
8602,9611,285297,1692829950.0
890145,1850,204539,1692829950.0
890145,1850,204540,1692829998.0
2908367,1750,164709,1692829998.0
2908367,1750,164709,1692829998.0
2531104,238,115446,1692829998.0
248184,748,108512,1692829998.0
3725929,76,1503,1692829998.0
70915780,58,319124,1692829998.0
3626487,56,30208,1692829998.0
5236573,80,12690,1692829998.0
56833,1493,87016,1692829998.0
948229,36,8812,1692829998.0
37207749,1734,11334,1692829998.0
1681,32197,2609774,1692829998.0
1611410,239,4762,1692829998.0
10794395,1,6169,1692829998.0
89581254,22,22932,1692829998.0
5235,12457,2147991,1692829998.0
2049094,84,20719,1692829998.0
698935,66,5963,1692829998.0
66939019,5,372,1692829998.0
10469647,246,47352,1692829998.0
1907823,296,9922,1692829998.0
64738928,1419,193814,1692830047.0
71049308,5124,40623,1692830047.0
60836398,5,69,1692830047.0
10653666,34,5597,1692830047.0
1353,567835,13593087,1692830047.0
30116,678,13046,1692830047.0
11056,13096,1712083,1692830047.0
5235,12457,2147992,1692830047.0
10853673,115,35725,1692830047.0
27292,2098,679469,1692830047.0
25461,585,252559,1692830047.0
11056,13096,1712083,1692830047.0
86694680,1954,227728,1692830047.0
25371,4932,35986,1692830047.0
52129901,19,5900,1692830047.0
25066691,129,29286,1692830047.0
352246,300,1539,1692830047.0
201351,10987,571493,1692830047.0
4787,13092,1304480,1692830047.0
77153,349,4763,1692830047.0
15919280,63,800,1692830047.0
2420612,180,5745,1692830047.0
2684081,302,345154,1692830095.0
107021,280,56821,1692830095.0
108486,71,6376,1692830095.0
13333,314,62903,1692830095.0
4725,44529,1312371,1692830095.0
1036445,85,2619,1692830095.0
64997233,11,525,1692830095.0
243711,245,221386,1692830095.0
675578,26,187,1692830095.0
53971,6140,58262,1692830095.0
35495086,88,32149,1692830095.0
61400,532,10496,1692830095.0
35475885,118,71949,1692830095.0
2985733,831,336570,1692830095.0
3283052,6884,135934,1692830095.0
3079692,26,433,1692830095.0
71015526,87,2763,1692830095.0
35495086,88,32149,1692830095.0
22208562,2173,63436,1692830095.0
63086,578,73769,1692830095.0
18715975,27,586,1692830095.0
17937,2577,515913,1692830095.0
13643656,49,4795,1692830144.0
2890366,1324,5011,1692830144.0
56833,1493,87016,1692830144.0
4674,17957,138192,1692830144.0
4674,17957,138192,1692830144.0
71070208,167,6092,1692830144.0
75581097,153,75489,1692830144.0
3789,55806,1297457,1692830144.0
82315512,1,16,1692830144.0
7600286,9,1100,1692830144.0
956827,7,7515,1692830144.0
79383535,21144,1747107,1692830144.0
4060,40637,1128123,1692830144.0
16090980,10,74,1692830144.0
28863552,14,695,1692830144.0
61677,2818,392002,1692830144.0
1955819,750,11870,1692830144.0
8367,765,26385,1692830144.0
18476,2123,853659,1692830144.0
118698,175,16015,1692830144.0
310015,528,106027,1692830144.0
1975865,107,37212,1692830144.0
11021041,154,2795,1692830193.0
10577525,57,5869,1692830193.0
6379951,37,95424,1692830193.0
2944478,254,17643,1692830193.0
2763211,319,6853,1692830193.0
1676298,38,2585,1692830193.0
91417994,19,19,1692830193.0
232394,76,88192,1692830193.0
28178724,4,136,1692830193.0
1939425,80,1357,1692830193.0
14699670,926,122230,1692830193.0
2952162,94,1489,1692830193.0
92229,22,8125,1692830193.0
56833,1493,87016,1692830193.0
24999265,106,3280,1692830193.0
5275,24323,565003,1692830193.0
31346550,127,31107,1692830193.0
3887035,122,10474,1692830193.0
74906914,47,44081,1692830193.0
50215,6858,291444,1692830193.0
27207386,21,51221,1692830193.0
4828495,721,41847,1692830193.0
10309372,71,59236,1692830242.0
2670623,14,1834,1692830242.0
11229,4764,633716,1692830242.0
5235,12457,2147997,1692830242.0
3123217,128,180630,1692830242.0
2503130,1363,85969,1692830242.0
3860052,2,41,1692830242.0
27152943,21,803,1692830242.0
620532,408,5170,1692830242.0
87599,322,18917,1692830242.0
80474367,2,713,1692830242.0
55546,222,5261,1692830242.0
3714038,67,3332,1692830242.0
107265,277,1248,1692830242.0
16198955,297,4152,1692830242.0
40760236,0,4,1692830242.0
210064,137255,3184307,1692830242.0
10599076,297,93998,1692830242.0
37914,1643,62739,1692830242.0
2691463,340,104766,1692830242.0
20468,432,24571,1692830242.0
2532635,127,91443,1692830242.0
2721914,1163,47201,1692830290.0
18622011,68,18666,1692830290.0
731128,271,157781,1692830290.0
52119,32,25243,1692830290.0
47238,764,11976,1692830290.0
33264,1501,40895,1692830290.0
91743578,0,124,1692830290.0
1379054,124,1025,1692830290.0
3598625,299,10192,1692830290.0
16388,3023,436269,1692830290.0
3476,10095,3374586,1692830290.0
90198358,576,31066,1692830290.0
1805509,313,14525,1692830290.0
15231695,18,3261,1692830290.0
1903333,50,1666,1692830290.0
3817445,74,412,1692830290.0
8047188,77,18583,1692830290.0
2474662,1122,554242,1692830290.0
809218,1322,12549,1692830290.0
4787,13092,1304489,1692830290.0
18102043,42554,78886,1692830290.0
6967,1257,47800,1692830290.0
162528,3146,224765,1692830338.0
11294318,2,2642,1692830338.0
1267359,534,3335,1692830338.0
164766,726,340700,1692830338.0
70461533,4,6644,1692830338.0
206415,380,1688,1692830338.0
2842,18705,364115,1692830338.0
9211944,70,30786,1692830338.0
1613038,59,71217,1692830338.0
2344502,382,23110,1692830338.0
9070,10100,108772,1692830338.0
80137739,14,6335,1692830338.0
3304338,59,511,1692830338.0
11229,4764,633717,1692830338.0
54133543,49,8679,1692830338.0
15405878,10,47,1692830338.0
166572,27561,411576,1692830338.0
166572,27561,411576,1692830338.0
19076380,27,27285,1692830338.0
166572,27561,411576,1692830338.0
9667,4573,35306,1692830338.0
9999119,87,6281,1692830338.0
22803,2749,56323,1692830387.0
53438162,7,639,1692830387.0
4023852,42,5674,1692830387.0
10599076,297,93999,1692830387.0
797698,117,2897,1692830387.0
9201883,152,58590,1692830387.0
1681,32197,2609789,1692830387.0
2908367,1750,164709,1692830387.0
4787,13092,1304490,1692830387.0
10599076,297,93999,1692830387.0
166340,9985,273660,1692830387.0
4030966,167,4634,1692830387.0
24642,140,9275,1692830387.0
79816265,128,25221,1692830387.0
1230582,225,3830,1692830387.0
11056,13096,1712106,1692830387.0
27283627,69,3665,1692830387.0
18421460,11,101,1692830387.0
10891993,24,116,1692830387.0
10140364,36,46709,1692830436.0
6186466,2441,14950,1692830436.0
201351,10987,571493,1692830436.0
6645155,28,338,1692830436.0
11229,4764,633719,1692830436.0
1582517,46,7139,1692830436.0
2713586,875,86880,1692830436.0
71138158,74,8160,1692830436.0
450323,80,142272,1692830436.0
1779663,37,4790,1692830436.0
10801655,23951,537163,1692830436.0
156075,489,4470,1692830436.0
2114711,16,22854,1692830436.0
3043632,67,1284,1692830436.0
83485822,10,16882,1692830436.0
10801655,23951,537163,1692830436.0
4787,13092,1304491,1692830436.0
12904366,18,2106,1692830436.0
1681,32197,2609793,1692830436.0
3045437,916,100418,1692830436.0
2397781,40,593,1692830436.0
93306581,16,548,1692830436.0
14606618,64,59387,1692830484.0
452426,1552,21706,1692830484.0
5235,12457,2148003,1692830484.0
86813252,96901,3348128,1692830484.0
164708,2936,178450,1692830484.0
565927,470,10067,1692830484.0
2531104,238,115446,1692830484.0
11056,13096,1712113,1692830484.0
2307,9644,1414897,1692830484.0
375293,113,45667,1692830484.0
465010,28,1122,1692830484.0
85691,141,2732,1692830484.0
14651,529,176767,1692830484.0
86694680,1954,227733,1692830484.0
2819,3384,264487,1692830484.0
531400,56,1053,1692830484.0
37207749,1734,11334,1692830484.0
25071399,14,248,1692830484.0
11056,13096,1712113,1692830484.0
7260,1200,196448,1692830484.0
462487,53,1874,1692830484.0
1396879,431,4976,1692830484.0
1681,32197,2609795,1692830532.0
1410451,213,42734,1692830532.0
1215629,450,184862,1692830532.0
1759010,97,43036,1692830532.0
4433,3297,586813,1692830532.0
18097379,837,24466,1692830532.0
67183490,19,2874,1692830532.0
1984030,222,23349,1692830532.0
25461,585,252559,1692830532.0
66436,340,30013,1692830532.0
3825965,311,23416,1692830532.0
340377,65,1747,1692830532.0
14562893,3002,294516,1692830532.0
1373,52371,947461,1692830532.0
146782,121,101475,1692830532.0
79011799,26,31152,1692830532.0
33125878,118,35615,1692830532.0
10612451,37,13192,1692830532.0
224006,6039,1475414,1692830532.0
11243687,131,26551,1692830532.0
1681,32197,2609798,1692830532.0
1756,234109,5294206,1692830532.0
11133123,836,123819,1692830581.0
13275448,166,7844,1692830581.0
2393241,35,35522,1692830581.0
254975,280,3209,1692830581.0
24775193,109,6990,1692830581.0
89143472,2,4,1692830581.0
11229,4764,633720,1692830581.0
13271269,77,11691,1692830581.0
80976980,39,16249,1692830581.0
5214874,11,168,1692830581.0
2214751,51,2307,1692830581.0
11506900,617,26688,1692830581.0
25715,1283,25600,1692830581.0
19902,77,18668,1692830581.0
2474662,1122,554245,1692830581.0
4674,17957,138192,1692830581.0
10287094,9,1070,1692830581.0
16124699,7,249,1692830581.0
61400,532,10497,1692830581.0
10592265,188,1982,1692830581.0
3789,55806,1297460,1692830581.0
1975865,107,37212,1692830581.0
18802934,47,6236,1692830629.0
388480,1235,118555,1692830629.0
14336,2623,38434,1692830629.0
331509,202,50107,1692830629.0
11056,13096,1712117,1692830629.0
35475885,118,71949,1692830629.0
79140061,15,985,1692830629.0
13268908,1837,388268,1692830629.0
3956151,11,205,1692830629.0
12158,224,58505,1692830629.0
164920,2821,81775,1692830629.0
3543707,66,799,1692830629.0
50861,607,99285,1692830629.0
933942,344,17343,1692830629.0
164376,6541,304819,1692830629.0
23381991,5,41,1692830629.0
65447738,13,1265,1692830629.0
3887035,122,10474,1692830629.0
2532635,127,91442,1692830629.0
74907162,99,91,1692830629.0
19114904,49,3610,1692830629.0
165464,4886,309482,1692830677.0
63757,494,5936,1692830677.0
53388446,398,3520,1692830677.0
2503130,1363,85971,1692830677.0
95675928,23,3576,1692830677.0
60577,82,7697,1692830677.0
69126564,4,981,1692830677.0
5973,5584,188277,1692830677.0
3797960,159,22961,1692830677.0
2781211,32,115,1692830677.0
27207386,21,51221,1692830677.0
648141,334,11044,1692830677.0
3607929,450,36999,1692830677.0
2908367,1750,164711,1692830677.0
72130268,2,24304,1692830677.0
3598625,299,10192,1692830677.0
923923,84,122219,1692830677.0
14377562,857,120799,1692830677.0
743843,85,89225,1692830677.0
90443935,1,217,1692830677.0
